"user_id","playlist_id","playlist_name","tag_name"
"135819051","2331617189","Vol.134 - Chamber Pop:庭室生花","欧美"
"135819051","2333122189","粉色天空| 散步到天明","放松"
"135819051","2333122189","粉色天空| 散步到天明","散步"
"135819051","2336165805","香港乐坛女子图鉴（1983-2005）","怀旧"
"135819051","2336165805","香港乐坛女子图鉴（1983-2005）","粤语"
"135819051","2336165805","香港乐坛女子图鉴（1983-2005）","经典"
"135819051","2344092822","这些封面可真好看 • 盯鞋/梦泡/独立","另类/独立"
"135819051","2344092822","这些封面可真好看 • 盯鞋/梦泡/独立","摇滚"
"135819051","2344092822","这些封面可真好看 • 盯鞋/梦泡/独立","放松"
"135819051","2349813396","／喜欢汽水味儿的你 我能请你吃甜点吗","欧美"
"135819051","2349813396","／喜欢汽水味儿的你 我能请你吃甜点吗","流行"
"135819051","2349813396","／喜欢汽水味儿的你 我能请你吃甜点吗","电子"
"135819051","2355200146","丧 感 女 声","伤感"
"135819051","2355200146","丧 感 女 声","另类/独立"
"135819051","2355200146","丧 感 女 声","孤独"
"135819051","2356548071","黑金/新金/厄运/工业","快乐"
"135819051","2356548071","黑金/新金/厄运/工业","金属"
"135819051","2366959476","世界级花腔女高音们的华彩唱段","古典"
"135819051","2367628575","新派残死&超猛死核精选(乐队)大合集","器乐"
"135819051","2367628575","新派残死&超猛死核精选(乐队)大合集","学习"
"135819051","2367628575","新派残死&超猛死核精选(乐队)大合集","清新"
"135819051","2373464109","那些散发着文艺气息的法国电影","小语种"
"135819051","2373464109","那些散发着文艺气息的法国电影","影视原声"
"135819051","2373464109","那些散发着文艺气息的法国电影","欧美"
"135819051","2388670214","「什么该被聆听? 」——在夜晚的青年大街","摇滚"
"135819051","2388670214","「什么该被聆听? 」——在夜晚的青年大街","欧美"
"135819051","2388670214","「什么该被聆听? 」——在夜晚的青年大街","英伦"
"135819051","2391594879","一台英伦留声机 • 60s至今","另类/独立"
"135819051","2391594879","一台英伦留声机 • 60s至今","摇滚"
"135819051","2391594879","一台英伦留声机 • 60s至今","英伦"
"135819051","2397531443","《大西洋帝国》《教父》《美国往事》原声","古典"
"135819051","2397531443","《大西洋帝国》《教父》《美国往事》原声","影视原声"
"135819051","2397531443","《大西洋帝国》《教父》《美国往事》原声","爵士"
"135819051","2414960807","内容引起极度舒适","另类/独立"
"135819051","2414960807","内容引起极度舒适","欧美"
"135819051","24217505","新古典 · 梦中的奥菲利亚","New Age"
"135819051","24217505","新古典 · 梦中的奥菲利亚","古典"
"135819051","24217505","新古典 · 梦中的奥菲利亚","钢琴"
"135819051","2426153718","复古浪漫丨夏日海岛大作战","另类/独立"
"135819051","2426153718","复古浪漫丨夏日海岛大作战","旅行"
"135819051","2426153718","复古浪漫丨夏日海岛大作战","浪漫"
"135819051","2438913686","宅在家 | 那些因为配乐就值得去看的电影","华语"
"135819051","2438913686","宅在家 | 那些因为配乐就值得去看的电影","影视原声"
"135819051","2438913686","宅在家 | 那些因为配乐就值得去看的电影","欧美"
"135819051","2452136763","「中世纪」异域浮生一梦","欧美"
"135819051","2452136763","「中世纪」异域浮生一梦","民族"
"135819051","2452136763","「中世纪」异域浮生一梦","民谣"
"135819051","2453710966","《太空乐鉴赏与简史》","摇滚"
"135819051","2453710966","《太空乐鉴赏与简史》","欧美"
"135819051","2453710966","《太空乐鉴赏与简史》","电子"
"135819051","2458270544","虚空浪漫风 | 沉溺在迷幻的烟波里","另类/独立"
"135819051","2458270544","虚空浪漫风 | 沉溺在迷幻的烟波里","欧美"
"135819051","2458270544","虚空浪漫风 | 沉溺在迷幻的烟波里","浪漫"
"135819051","2460198581","【长期更新】百老汇音乐剧精选","影视原声"
"135819051","2460198581","【长期更新】百老汇音乐剧精选","欧美"
"135819051","2460198581","【长期更新】百老汇音乐剧精选","音乐剧"
"135819051","2472206941","夢幻ㅤ摇滚","另类/独立"
"135819051","2472206941","夢幻ㅤ摇滚","摇滚"
"135819051","2472206941","夢幻ㅤ摇滚","电子"
"135819051","2479397515","甜味爵士 | 焦糖拿铁口味·甜柔度100%","欧美"
"135819051","2479397515","甜味爵士 | 焦糖拿铁口味·甜柔度100%","浪漫"
"135819051","2479397515","甜味爵士 | 焦糖拿铁口味·甜柔度100%","爵士"
"135819051","2481140280","Lo-Fi舒压氧舱/chillin伴奏","夜晚"
"135819051","2481140280","Lo-Fi舒压氧舱/chillin伴奏","学习"
"135819051","2481140280","Lo-Fi舒压氧舱/chillin伴奏","安静"
"135819051","2491738317","「浪漫逃亡」与你奔向梦境里的乌托邦","另类/独立"
"135819051","2491738317","「浪漫逃亡」与你奔向梦境里的乌托邦","摇滚"
"135819051","2491738317","「浪漫逃亡」与你奔向梦境里的乌托邦","浪漫"
"135819051","2493547662","日本vlog背景音乐","旅行"
"135819051","2493547662","日本vlog背景音乐","日语"
"135819051","2493547662","日本vlog背景音乐","治愈"
"135819051","2494862730","黄昏曲丨朦胧浪漫的温柔情绪","另类/独立"
"135819051","2494862730","黄昏曲丨朦胧浪漫的温柔情绪","摇滚"
"135819051","2494862730","黄昏曲丨朦胧浪漫的温柔情绪","欧美"
"135819051","2498509848","✧ 适合看星星时听的歌 :）","夜晚"
"135819051","2498509848","✧ 适合看星星时听的歌 :）","浪漫"
"135819051","2498509848","✧ 适合看星星时听的歌 :）","轻音乐"
"135819051","24990292","爵士集 | 你是雾我是酒馆","夜晚"
"135819051","24990292","爵士集 | 你是雾我是酒馆","欧美"
"135819051","24990292","爵士集 | 你是雾我是酒馆","爵士"
"135819051","2510110702","落日飞车 / Deca Joins/ 事后烟/ The fin","另类/独立"
"135819051","2510110702","落日飞车 / Deca Joins/ 事后烟/ The fin","摇滚"
"135819051","2515180809","旅行/高级感美妆/vlog BGM","放松"
"135819051","2515180809","旅行/高级感美妆/vlog BGM","旅行"
"135819051","2515180809","旅行/高级感美妆/vlog BGM","流行"
"135819051","2521376051","宿醉感 | 在一个暮色沉沉的早上醒来","另类/独立"
"135819051","2521376051","宿醉感 | 在一个暮色沉沉的早上醒来","夜晚"
"135819051","2521376051","宿醉感 | 在一个暮色沉沉的早上醒来","欧美"
"135819051","2522019898","【学习专属】Stay Focused·高效率专注学习","学习"
"135819051","2522019898","【学习专属】Stay Focused·高效率专注学习","治愈"
"135819051","2522019898","【学习专属】Stay Focused·高效率专注学习","轻音乐"
"135819051","2526060026","罗曼蒂克式摇滚","摇滚"
"135819051","2526060026","罗曼蒂克式摇滚","欧美"
"135819051","2526060026","罗曼蒂克式摇滚","浪漫"
"135819051","2550665715","布洛芬「雨天的卧室特供」","另类/独立"
"135819051","2550665715","布洛芬「雨天的卧室特供」","摇滚"
"135819051","2558097223","童稚流行 I 释放天真俏皮的自由派","另类/独立"
"135819051","2558097223","童稚流行 I 释放天真俏皮的自由派","摇滚"
"135819051","2558097223","童稚流行 I 释放天真俏皮的自由派","欧美"
"135819051","25745407","电影原声【The Godfather 教父】三部曲","影视原声"
"135819051","25745407","电影原声【The Godfather 教父】三部曲","怀旧"
"135819051","25745407","电影原声【The Godfather 教父】三部曲","爵士"
"135819051","25789404","探戈的梦幻灵对 _ Quadro Nuevo","器乐"
"135819051","25789404","探戈的梦幻灵对 _ Quadro Nuevo","快乐"
"135819051","25789404","探戈的梦幻灵对 _ Quadro Nuevo","轻音乐"
"135819051","2598792002","一曲蓝调一场梦，一片浮华一生情","怀旧"
"135819051","2598792002","一曲蓝调一场梦，一片浮华一生情","欧美"
"135819051","2598792002","一曲蓝调一场梦，一片浮华一生情","蓝调"
"135819051","26079769","积 极 向 下",\N
"135819051","2614104928","Avril Lavigne",\N
"135819051","2620489543","纯音/致郁：纵使黑暗无边，也要与你并肩","伤感"
"135819051","2620489543","纯音/致郁：纵使黑暗无边，也要与你并肩","另类/独立"
"135819051","2620489543","纯音/致郁：纵使黑暗无边，也要与你并肩","轻音乐"
"135819051","2626147178","纯音乐",\N
"135819051","26467411","那些你熟悉却又不知道名字的轻音乐","学习"
"135819051","26467411","那些你熟悉却又不知道名字的轻音乐","治愈"
"135819051","26467411","那些你熟悉却又不知道名字的轻音乐","轻音乐"
"135819051","265056","那些你没听过的Besame Mucho","小语种"
"135819051","265056","那些你没听过的Besame Mucho","经典"
"135819051","2656779637","晚安曲：圣玛利亚","夜晚"
"135819051","2656779637","晚安曲：圣玛利亚","怀旧"
"135819051","2656779637","晚安曲：圣玛利亚","流行"
"135819051","2660335535","复古假日瘫丨慵懒且优雅","下午茶"
"135819051","2660335535","复古假日瘫丨慵懒且优雅","放松"
"135819051","2660335535","复古假日瘫丨慵懒且优雅","欧美"
"135819051","2664148658","粤 语",\N
"135819051","2667641834","梦幻摇滚 I 倚梦阑香，失真幻象","另类/独立"
"135819051","2667641834","梦幻摇滚 I 倚梦阑香，失真幻象","摇滚"
"135819051","2667641834","梦幻摇滚 I 倚梦阑香，失真幻象","欧美"
"135819051","2680662657","SHOEGAZE|遗世独立孤芳自赏","另类/独立"
"135819051","2680662657","SHOEGAZE|遗世独立孤芳自赏","摇滚"
"135819051","2684495358","英伦摇滚 | 反叛与温柔间优雅的降落","摇滚"
"135819051","2684495358","英伦摇滚 | 反叛与温柔间优雅的降落","欧美"
"135819051","2684495358","英伦摇滚 | 反叛与温柔间优雅的降落","英伦"
"135819051","2722414276","“复古向” | 中年少男少女的怀旧日常","华语"
"135819051","2722414276","“复古向” | 中年少男少女的怀旧日常","怀旧"
"135819051","2722414276","“复古向” | 中年少男少女的怀旧日常","流行"
"135819051","2730291578","「皱起的雾」夜空中潜沉着死去的月亮","夜晚"
"135819051","2730291578","「皱起的雾」夜空中潜沉着死去的月亮","孤独"
"135819051","2730291578","「皱起的雾」夜空中潜沉着死去的月亮","欧美"
"135819051","2766920915","微醺慵懒式 | 文艺青年的复古趴","怀旧"
"135819051","2766920915","微醺慵懒式 | 文艺青年的复古趴","放松"
"135819051","2766920915","微醺慵懒式 | 文艺青年的复古趴","爵士"
"135819051","2768363723","旧",\N
"135819051","2772339722","成长│世界上没有真正的感同身受","夜晚"
"135819051","2772339722","成长│世界上没有真正的感同身受","孤独"
"135819051","2774344632","Oasis",\N
"135819051","2776353993","盯鞋复兴/梦幻流行/封面好看系列","另类/独立"
"135819051","2776353993","盯鞋复兴/梦幻流行/封面好看系列","摇滚"
"135819051","2776353993","盯鞋复兴/梦幻流行/封面好看系列","朋克"
"135819051","2785515965","失眠飞行｜你是我无法逃离的梦境","摇滚"
"135819051","2785515965","失眠飞行｜你是我无法逃离的梦境","欧美"
"135819051","2785515965","失眠飞行｜你是我无法逃离的梦境","流行"
"135819051","2790947127","〖宝藏〗每首都很入耳，建议随机播放","欧美"
"135819051","2790947127","〖宝藏〗每首都很入耳，建议随机播放","流行"
"135819051","2799091270","Acoustic | 人生最好的境界是丰富的安静","安静"
"135819051","2799091270","Acoustic | 人生最好的境界是丰富的安静","欧美"
"135819051","2799091270","Acoustic | 人生最好的境界是丰富的安静","流行"
"135819051","2804842183","华 语",\N
"135819051","2806633040","哀樂無名","另类/独立"
"135819051","2806633040","哀樂無名","孤独"
"135819051","2806633040","哀樂無名","安静"
"135819051","2810608484","Lo-fi/蒸 気 波","放松"
"135819051","2810608484","Lo-fi/蒸 気 波","旅行"
"135819051","2810608484","Lo-fi/蒸 気 波","轻音乐"
"135819051","2813387904","古典/新古典钢琴",\N
"135819051","2820665444","The Royal Philharonic Orchestra",\N
"135819051","2820692277","The beatles",\N
"135819051","2826628706","独立小众",\N
